ID_cliente,Cancelacion,Genero,Adulto_Mayor,Asociado,Dependientes,Antigüedad,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_En_Linea,Respaldo_En_Linea,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
9277-JOOMO,False,Femenino,False,False,False,3,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,24.6,86.35,0.82
9278-VZKCD,False,Femenino,True,True,False,52,True,Si,Fibra optica,Si,Si,Si,No,Si,Si,Mes a mes,True,Cheque electronico,109.1,5647.95,3.637
9279-CJEOJ,False,Femenino,True,False,False,21,True,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Transferencia bancaria (automatica),95.4,2025.1,3.18
9281-CEDRU,False,Femenino,False,True,False,68,True,No,DSL,No,Si,No,Si,Si,No,Dos años,False,Transferencia bancaria (automatica),64.1,4326.25,2.137
9281-OFDMF,False,Masculino,True,False,False,39,True,Si,Fibra optica,No,Si,No,No,No,Si,Mes a mes,False,Cheque electronico,90.7,3413.25,3.023
9281-PKKZE,False,Femenino,False,True,False,46,False,Sin servicio telefonico,DSL,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,43.95,2007.85,1.465
9282-IZGQK,True,Femenino,False,False,False,1,True,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,85.0,85.0,2.833
9283-LZQOH,True,Masculino,False,True,True,13,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Tarjeta de credito (automatica),74.4,896.75,2.48
9286-BHDQG,False,Masculino,False,True,True,72,False,Sin servicio telefonico,DSL,Si,Si,Si,Si,No,No,Dos años,False,Tarjeta de credito (automatica),45.25,3139.8,1.508
9286-DOJGF,True,Femenino,True,True,False,38,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),74.95,2869.85,2.498
9289-LBQVU,False,Masculino,False,True,False,64,True,Si,DSL,No,Si,No,Si,No,Si,Un año,True,Cheque por correo,70.15,4480.7,2.338
9290-SHCMB,False,Femenino,True,False,False,13,True,No,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,96.85,1235.55,3.228
9294-TDIPC,False,Masculino,False,False,True,5,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.2,83.75,0.673
9297-EONCV,False,Femenino,False,False,False,72,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),91.35,6697.2,3.045
9297-FVVDH,False,Femenino,False,True,True,57,True,Si,DSL,Si,No,Si,Si,Si,Si,Dos años,True,Cheque electronico,84.5,4845.4,2.817
9298-WGMRW,False,Femenino,False,True,False,72,True,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),115.5,8312.75,3.85
9300-AGZNL,True,Masculino,True,False,False,1,True,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,94.0,94.0,3.133
9300-RENDD,True,Masculino,False,False,False,1,True,No,Fibra optica,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,79.95,79.95,2.665
9305-CDSKC,True,Femenino,False,False,False,8,True,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,99.65,820.5,3.322
9306-CPCBC,True,Femenino,False,False,False,3,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,74.25,210.3,2.475
9308-ANMVE,False,Masculino,False,False,True,47,True,No,DSL,Si,Si,No,No,No,No,Mes a mes,True,Cheque electronico,55.3,2654.05,1.843
9309-BZGNT,False,Masculino,True,True,False,69,False,Sin servicio telefonico,DSL,No,No,Si,No,No,No,Un año,True,Tarjeta de credito (automatica),29.8,2134.3,0.993
9313-CDOGY,False,Masculino,False,True,True,38,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque electronico,19.6,717.3,0.653
9313-QOLTZ,False,Masculino,False,False,False,26,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.9,518.3,0.697
9314-IJWSQ,False,Femenino,False,True,True,14,True,Si,Fibra optica,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,84.8,1203.9,2.827
9314-QDMDW,False,Masculino,False,False,False,11,True,No,DSL,No,Si,No,No,Si,No,Un año,True,Cheque electronico,61.25,729.95,2.042
9317-WZPGV,True,Femenino,True,False,False,2,True,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Transferencia bancaria (automatica),79.75,159.4,2.658
9318-NKNFC,True,Masculino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Cheque por correo,18.85,18.85,0.628
9323-HGFWY,False,Femenino,False,True,False,27,True,No,Fibra optica,Si,No,No,Si,Si,Si,Un año,True,Tarjeta de credito (automatica),101.9,2681.15,3.397
9327-QSDED,False,Masculino,False,False,False,8,True,No,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque por correo,43.55,335.4,1.452
9330-DHBFL,False,Femenino,False,True,True,23,True,No,DSL,Si,Si,Si,Si,No,No,Un año,True,Cheque por correo,66.25,1533.8,2.208
9330-IJWIO,True,Femenino,False,False,False,13,True,Si,Fibra optica,Si,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,100.35,1358.85,3.345
9330-VOFSZ,False,Femenino,False,True,False,60,True,Si,Fibra optica,No,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),110.8,6640.7,3.693
9332-GYWLO,False,Femenino,False,True,True,6,True,No,DSL,No,No,No,No,Si,No,Mes a mes,False,Cheque electronico,54.85,355.1,1.828
9334-GWGOW,False,Masculino,True,True,False,7,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,74.85,485.25,2.495
9337-SRRNI,False,Masculino,False,False,True,66,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Tarjeta de credito (automatica),25.3,1673.8,0.843
9339-FIIJL,False,Masculino,False,True,False,72,True,Si,DSL,No,Si,Si,Si,Si,Si,Dos años,False,Transferencia bancaria (automatica),85.95,6151.9,2.865
9342-VNIMQ,False,Masculino,False,False,False,33,True,Si,DSL,No,Si,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),54.65,1665.2,1.822
9347-AERRL,False,Masculino,False,True,False,23,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Tarjeta de credito (automatica),19.3,486.2,0.643
9348-ROUAI,False,Femenino,False,True,True,59,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,False,Tarjeta de credito (automatica),90.3,5194.05,3.01
9348-YVOMK,False,Masculino,False,False,False,4,True,No,DSL,No,No,No,No,No,No,Mes a mes,True,Tarjeta de credito (automatica),44.8,176.2,1.493
9350-VLHMB,False,Masculino,False,True,True,67,True,Si,Fibra optica,No,Si,No,No,No,Si,Mes a mes,True,Transferencia bancaria (automatica),89.55,6373.1,2.985
9350-ZXYJC,False,Femenino,False,False,False,4,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Tarjeta de credito (automatica),25.3,116.95,0.843
9351-HXDMR,False,Masculino,False,True,False,72,True,Si,Fibra optica,Si,No,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),110.9,8240.85,3.697
9351-LZYGF,False,Femenino,False,True,False,42,True,Si,DSL,Si,Si,No,Si,No,No,Mes a mes,True,Tarjeta de credito (automatica),66.4,2727.8,2.213
9355-NPPFS,False,Femenino,True,False,False,26,True,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,78.8,2006.1,2.627
9356-AXGMP,False,Masculino,False,True,False,38,True,Si,Fibra optica,Si,No,Si,Si,Si,Si,Un año,True,Cheque electronico,110.7,4428.6,3.69
9357-UJRUN,False,Masculino,False,True,False,24,True,Si,DSL,Si,No,No,Si,No,No,Un año,True,Cheque electronico,58.35,1346.9,1.945
9359-JANWS,False,Femenino,False,True,False,65,True,No,DSL,Si,No,Si,Si,No,No,Dos años,False,Tarjeta de credito (automatica),58.9,3857.1,1.963
9359-UGBTK,False,Femenino,False,False,False,67,True,No,DSL,Si,No,Si,Si,No,Si,Un año,True,Transferencia bancaria (automatica),72.35,4991.5,2.412
9360-AHGNL,True,Femenino,True,True,False,43,True,Si,Fibra optica,Si,No,Si,Si,Si,Si,Un año,True,Cheque por correo,109.55,4830.25,3.652
9360-OMDZZ,False,Masculino,False,False,False,24,True,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,94.1,2322.85,3.137
9361-YNQWJ,False,Femenino,False,False,False,64,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,True,Transferencia bancaria (automatica),24.4,1601.2,0.813
9362-MWODR,False,Femenino,False,False,True,40,True,No,DSL,Si,No,No,Si,Si,No,Mes a mes,True,Tarjeta de credito (automatica),64.1,2460.35,2.137
9364-HVJRK,True,Masculino,False,False,False,8,True,No,DSL,No,No,No,No,No,No,Mes a mes,True,Cheque por correo,45.15,438.4,1.505
9364-YKUVW,False,Masculino,False,False,False,15,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Cheque por correo,19.8,309.4,0.66
9365-CSLBQ,False,Masculino,False,False,True,71,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,24.35,1654.6,0.812
9365-SRSZE,False,Masculino,True,True,False,27,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,70.55,1943.9,2.352
9366-PGOCJ,True,Masculino,False,False,False,57,True,No,DSL,No,Si,No,Si,No,No,Un año,True,Cheque por correo,54.65,3134.7,1.822
9367-OIUXP,False,Masculino,False,False,False,4,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.7,73.05,0.69
9367-TCUYN,False,Femenino,False,False,False,12,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.1,223.6,0.67
9367-WXLCH,True,Masculino,False,False,False,8,True,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,False,Transferencia bancaria (automatica),84.5,662.65,2.817
9369-XFEHK,True,Femenino,True,True,False,33,True,Si,Fibra optica,No,Si,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),80.6,2656.5,2.687
9371-BITHB,False,Femenino,False,True,True,52,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,19.85,1070.5,0.662
9371-CLMGW,True,Femenino,False,False,False,6,True,No,Fibra optica,No,No,No,No,Si,Si,Mes a mes,False,Cheque electronico,89.3,577.6,2.977
9372-TXXPS,False,Femenino,False,True,False,60,True,No,DSL,Si,Si,No,Si,No,No,Dos años,False,Transferencia bancaria (automatica),59.85,3483.45,1.995
9373-WSLOY,False,Masculino,True,True,False,33,False,Sin servicio telefonico,DSL,No,Si,Si,Si,Si,No,Mes a mes,True,Cheque electronico,50.0,1750.85,1.667
9374-YOLBJ,False,Femenino,False,True,True,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque electronico,19.25,19.25,0.642
9375-MHRRS,False,Masculino,False,False,False,6,True,No,DSL,No,No,No,Si,No,No,Mes a mes,False,Cheque por correo,50.05,288.35,1.668
9378-FXTIZ,True,Femenino,False,True,False,54,True,Si,DSL,No,No,No,No,Si,Si,Un año,True,Tarjeta de credito (automatica),70.15,3715.65,2.338
9381-NDKME,True,Femenino,True,True,False,24,False,Sin servicio telefonico,DSL,No,No,Si,No,No,Si,Mes a mes,True,Tarjeta de credito (automatica),40.65,933.3,1.355
9385-EHGDO,False,Femenino,False,True,True,35,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Cheque por correo,19.85,739.35,0.662
9385-NXKDA,False,Femenino,False,True,False,72,True,Si,DSL,Si,Si,Si,No,Si,Si,Dos años,True,Tarjeta de credito (automatica),82.65,5919.35,2.755
9386-LDCZR,False,Masculino,False,False,False,43,True,No,Fibra optica,Si,Si,Si,Si,No,No,Un año,True,Tarjeta de credito (automatica),90.65,3882.3,3.022
9388-ZEYVT,False,Masculino,False,False,False,43,False,Sin servicio telefonico,DSL,No,No,Si,Si,No,Si,Un año,False,Cheque electronico,44.15,1931.3,1.472
9389-ACWBI,False,Femenino,False,True,True,5,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,False,Tarjeta de credito (automatica),69.95,320.4,2.332
9391-DXGGG,False,Femenino,True,False,False,44,True,No,Fibra optica,No,Si,Si,No,No,Si,Un año,False,Tarjeta de credito (automatica),89.15,3990.75,2.972
9391-EOYLI,True,Masculino,True,True,False,12,True,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,80.45,950.2,2.682
9391-LMANN,False,Masculino,False,False,True,53,True,No,Fibra optica,Si,Si,Si,No,No,Si,Un año,False,Cheque electronico,95.95,5036.9,3.198
9391-TTOYH,False,Femenino,False,False,False,23,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Cheque por correo,19.5,470.2,0.65
9391-YZEJW,False,Femenino,False,False,False,62,True,Si,Fibra optica,No,No,No,No,Si,Si,Un año,True,Transferencia bancaria (automatica),94.0,5757.2,3.133
9392-XBGTD,False,Masculino,False,False,True,27,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,20.6,581.85,0.687
9395-RFMFG,True,Masculino,False,True,True,8,True,No,DSL,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,54.4,475.1,1.813
9396-ZSFLL,False,Femenino,False,False,False,15,True,Si,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque por correo,48.85,631.4,1.628
9397-TZSHA,False,Femenino,False,False,False,69,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Tarjeta de credito (automatica),24.6,1678.05,0.82
9398-MMQTO,False,Masculino,False,False,False,3,True,No,Fibra optica,No,Si,No,No,No,No,Mes a mes,False,Tarjeta de credito (automatica),74.45,221.1,2.482
9399-APLBT,True,Femenino,False,True,True,1,True,No,Fibra optica,No,Si,No,No,No,No,Mes a mes,True,Cheque electronico,74.7,74.7,2.49
9402-CXWPL,False,Femenino,False,False,False,70,True,Si,Fibra optica,No,Si,No,No,Si,Si,Un año,False,Cheque electronico,98.9,6838.6,3.297
9402-ORRAH,False,Femenino,True,False,False,15,True,No,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,91.5,1400.3,3.05
9402-ROUMJ,False,Femenino,False,True,True,67,True,Si,Fibra optica,Si,No,Si,Si,No,Si,Un año,True,Transferencia bancaria (automatica),100.25,6689.0,3.342
9405-GPBBG,False,Femenino,False,False,False,64,True,Si,Fibra optica,No,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),110.5,7069.25,3.683
9408-HRXRK,False,Femenino,False,True,True,45,True,Si,Fibra optica,Si,Si,No,No,Si,Si,Mes a mes,True,Cheque electronico,105.15,4730.9,3.505
9408-SSNVZ,True,Femenino,False,False,False,4,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,70.15,268.35,2.338
9411-TPQQV,False,Femenino,False,False,False,40,False,Sin servicio telefonico,DSL,Si,No,No,Si,Si,Si,Un año,True,Transferencia bancaria (automatica),54.55,2236.2,1.818
9412-ARGBX,True,Femenino,False,False,True,48,True,No,Fibra optica,No,Si,Si,Si,Si,No,Dos años,True,Cheque por correo,95.5,4627.85,3.183
9412-GHEEC,True,Masculino,False,False,False,40,True,Si,Fibra optica,No,No,Si,Si,Si,Si,Mes a mes,False,Transferencia bancaria (automatica),104.8,4131.95,3.493
9415-DPEWS,True,Femenino,False,False,False,18,True,Si,Fibra optica,No,No,No,Si,Si,No,Mes a mes,True,Cheque electronico,88.35,1639.3,2.945
9415-TPKRV,False,Femenino,False,True,True,8,True,Si,DSL,No,Si,No,No,No,No,Mes a mes,False,Cheque electronico,55.75,446.8,1.858
9415-ZNBSX,False,Femenino,False,True,True,70,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),89.0,6293.2,2.967
9418-RUKPH,False,Femenino,False,True,True,38,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Cheque por correo,19.95,756.4,0.665
9419-IPPBE,False,Femenino,False,True,True,51,True,Si,Fibra optica,No,No,Si,No,No,Si,Un año,True,Cheque electronico,90.15,4554.85,3.005
9420-LOJKX,True,Femenino,False,False,False,15,True,No,Fibra optica,Si,Si,No,No,Si,Si,Mes a mes,True,Tarjeta de credito (automatica),99.1,1426.4,3.303
9424-CMPOG,False,Masculino,False,True,True,9,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,19.6,197.4,0.653
9426-SXNHE,False,Femenino,False,False,False,2,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Transferencia bancaria (automatica),18.75,53.15,0.625
9430-FRQOC,True,Femenino,False,False,True,4,True,Si,Fibra optica,No,No,Si,Si,No,No,Mes a mes,True,Cheque por correo,87.1,341.45,2.903
9430-NKQLY,False,Masculino,False,True,True,72,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Tarjeta de credito (automatica),25.1,1790.8,0.837
9432-RUVSL,False,Femenino,False,False,False,48,True,No,Fibra optica,Si,No,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),102.5,4904.25,3.417
9432-VOFYX,False,Masculino,False,False,False,17,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,70.8,1207.0,2.36
9435-JMLSX,False,Masculino,False,True,False,71,True,No,DSL,Si,Si,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),86.1,6045.9,2.87
9436-ZBZCT,True,Masculino,False,False,False,14,True,Si,Fibra optica,No,No,No,Si,Si,No,Mes a mes,True,Cheque electronico,89.95,1178.4,2.998
9441-QHEVC,False,Masculino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.1,19.1,0.637
9442-JTWDL,False,Femenino,False,False,False,11,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Tarjeta de credito (automatica),20.05,237.7,0.668
9443-JUBUO,False,Masculino,False,True,True,72,False,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),65.25,4478.85,2.175
9444-JTXHZ,True,Masculino,False,True,False,1,True,No,Fibra optica,No,No,Si,No,No,No,Mes a mes,False,Cheque electronico,76.2,76.2,2.54
9445-SZLCH,True,Femenino,False,True,True,36,True,Si,Fibra optica,No,Si,Si,No,Si,No,Mes a mes,True,Transferencia bancaria (automatica),97.35,3457.9,3.245
9445-ZUEQE,False,Masculino,False,True,True,27,True,Si,Fibra optica,No,Si,No,Si,No,No,Mes a mes,True,Tarjeta de credito (automatica),85.2,2151.6,2.84
